Datetime,PJME_MW,total_kw,base_kw,hvac_kw,comp_kw,is_spike_event,temp_celsius,humidity_pct,solar_ghi,tod_rate_inr,is_peak_hour_flag,demand_charge_rate_inr
2017-02-05 17:45:00,32605.24164566859,683.45,136.69,307.55,239.21,0,6.6,41.2,471.5,8.0,0,500.0
2017-02-05 18:00:00,33051.0,699.55,139.91,314.8,244.84,0,6.8,41.0,468.0,10.5,1,500.0
2017-02-05 18:15:00,33400.82758745847,712.18,142.44,320.48,249.26,0,6.8,41.8,423.8,10.5,1,500.0
2017-02-05 18:30:00,33638.511064267994,720.76,144.15,324.34,252.27,0,6.8,42.5,379.5,10.5,1,500.0
2017-02-05 18:45:00,33756.93900894351,725.04,145.01,326.27,253.76,0,6.8,43.2,335.2,10.5,1,500.0
2017-02-05 19:00:00,33749.0,724.75,144.95,326.14,253.66,0,6.8,44.0,291.0,10.5,1,500.0
2017-02-05 19:15:00,33617.030334728435,720.0,144.0,324.0,252.0,0,7.0,44.0,309.8,10.5,1,500.0
2017-02-05 19:30:00,33401.15718552387,712.2,142.44,320.49,249.27,0,7.2,44.0,328.5,10.5,1,500.0
2017-02-05 19:45:00,33150.955443557374,703.16,140.63,316.42,246.11,0,7.3,44.0,347.2,10.5,1,500.0
2017-02-05 20:00:00,32916.0,694.66,138.93,312.6,243.13,0,7.5,44.0,366.0,10.5,1,500.0
2017-02-05 20:15:00,32734.019823627787,688.1,137.62,309.65,240.83,0,7.4,44.5,339.0,10.5,1,500.0
2017-02-05 20:30:00,32595.36019363654,683.09,136.62,307.39,239.08,0,7.4,45.0,312.0,10.5,1,500.0
2017-02-05 20:45:00,32478.520466827023,678.86,135.77,305.49,237.6,0,7.4,45.5,285.0,10.5,1,500.0
2017-02-05 21:00:00,32362.0,674.66,134.93,303.6,236.13,0,7.3,46.0,258.0,10.5,1,500.0
2017-02-05 21:15:00,32226.499745760426,669.77,133.95,301.4,234.42,0,7.0,47.8,218.5,10.5,1,500.0
2017-02-05 21:30:00,32061.527039929977,663.82,132.76,298.72,232.34,0,6.8,49.5,179.0,10.5,1,500.0
2017-02-05 21:45:00,31858.790814134547,656.49,131.3,295.42,229.77,0,6.6,51.2,139.5,10.5,1,500.0
2017-02-05 22:00:00,31610.0,647.51,129.5,291.38,226.63,0,6.3,53.0,100.0,6.5,0,500.0
2017-02-05 22:15:00,31311.13744333052,636.71,127.34,286.52,222.85,0,6.1,54.2,76.2,6.5,0,500.0
2017-02-05 22:30:00,30975.281646643532,624.6,124.92,281.07,218.61,0,5.8,55.5,52.5,6.5,0,500.0
2017-02-05 22:45:00,30619.78502663479,611.76,122.35,275.29,214.12,0,5.6,56.8,28.8,6.5,0,500.0
2017-02-05 23:00:00,30262.0,598.84,119.77,269.48,209.59,0,5.4,58.0,5.0,6.5,0,500.0
2017-02-05 23:15:00,29914.512980917494,586.29,117.26,263.83,205.2,0,4.6,59.2,3.8,6.5,0,500.0
2017-02-05 23:30:00,29570.84637349587,573.89,114.78,258.25,200.86,0,3.9,60.5,2.5,6.5,0,500.0
2017-02-05 23:45:00,29219.756579326313,561.2,112.24,252.54,196.42,0,3.2,61.8,1.2,6.5,0,500.0
2017-02-06 00:00:00,28850.0,547.85,109.57,246.53,191.75,0,2.4,63.0,0.0,6.5,0,500.0
2017-02-06 00:15:00,28456.513757999513,533.64,106.73,240.14,186.77,0,2.4,63.8,0.0,6.5,0,500.0
2017-02-06 00:30:00,28058.957859372986,519.29,103.86,233.68,181.75,0,2.5,64.5,0.0,6.5,0,500.0
2017-02-06 00:45:00,27683.173031059974,505.71,101.14,227.57,177.0,0,2.6,65.2,0.0,6.5,0,500.0
2017-02-06 01:00:00,27355.0,493.86,98.77,222.24,172.85,0,2.6,66.0,0.0,6.5,0,500.0
2017-02-06 01:15:00,27093.85386208448,484.43,96.89,217.99,169.55,0,2.6,66.8,0.0,6.5,0,500.0
2017-02-06 01:30:00,26893.447189012193,477.2,95.44,214.74,167.02,0,2.6,67.5,0.0,6.5,0,500.0
2017-02-06 01:45:00,26741.066921433816,471.69,94.34,212.26,165.09,0,2.5,68.2,0.0,6.5,0,500.0
2017-02-06 02:00:00,26624.0,467.46,93.49,210.36,163.61,0,2.5,69.0,0.0,6.5,0,500.0
2017-02-06 02:15:00,26531.914543662602,464.14,92.83,208.86,162.45,0,2.5,69.2,0.0,6.5,0,500.0
2017-02-06 02:30:00,26464.003384578253,461.69,92.34,207.76,161.59,0,2.5,69.5,0.0,6.5,0,500.0
2017-02-06 02:45:00,26421.840533204773,460.17,92.03,207.08,161.06,0,2.5,69.8,0.0,6.5,0,500.0
2017-02-06 03:00:00,26407.0,459.63,91.93,206.83,160.87,0,2.5,70.0,0.0,6.5,0,500.0
2017-02-06 03:15:00,26421.316088265117,460.15,92.03,207.07,161.05,0,2.5,70.0,0.0,6.5,0,500.0
2017-02-06 03:30:00,26467.6642726748,461.82,92.36,207.82,161.64,0,2.6,70.0,0.0,6.5,0,500.0
2017-02-06 03:45:00,26549.18032074708,464.77,92.95,209.15,162.67,0,2.6,70.0,0.0,6.5,0,500.0
2017-02-06 04:00:00,26669.0,469.09,93.82,211.09,164.18,0,2.6,70.0,0.0,6.5,0,500.0
2017-02-06 04:15:00,26831.60235327693,474.96,94.99,213.73,166.24,0,2.7,69.8,0.0,6.5,0,500.0
2017-02-06 04:30:00,27046.839524722556,482.74,96.55,217.23,168.96,0,2.8,69.5,0.0,6.5,0,500.0
2017-02-06 04:45:00,27325.90693380691,492.8,98.56,221.76,172.48,0,2.9,69.2,0.0,6.5,0,500.0
2017-02-06 05:00:00,27680.0,505.6,101.12,227.52,176.96,0,3.0,69.0,0.0,6.5,0,500.0
2017-02-06 05:15:00,28120.524498627175,521.51,104.3,234.68,182.53,0,2.9,69.5,0.0,6.5,0,500.0
2017-02-06 05:30:00,28659.727628434986,540.98,108.2,243.44,189.34,0,2.8,70.0,0.0,6.5,0,500.0
2017-02-06 05:45:00,29310.066944025308,564.46,112.89,254.01,197.56,0,2.6,70.5,0.0,6.5,0,500.0
2017-02-06 06:00:00,30084.0,912.4,118.48,446.58,347.34000000000003,1,2.5,71.0,0.0,8.0,0,500.0
2017-02-06 06:15:00,30978.67465221438,624.71,124.94,281.12,218.65,0,2.3,71.8,0.0,8.0,0,500.0
2017-02-06 06:30:00,31929.999961537505,659.06,131.81,296.58,230.67,0,2.0,72.5,0.0,8.0,0,500.0
2017-02-06 06:45:00,32858.57529009188,692.6,138.52,311.67,242.41,0,1.8,73.2,0.0,8.0,0,500.0
2017-02-06 07:00:00,33685.0,722.44,144.49,325.1,252.85,0,1.6,74.0,0.0,8.0,0,500.0
2017-02-06 07:15:00,34342.90189251531,746.2,149.24,335.79,261.17,0,1.5,74.0,0.0,8.0,0,500.0
2017-02-06 07:30:00,34818.02252541499,763.35,152.67,343.51,267.17,0,1.4,74.0,0.0,8.0,0,500.0
2017-02-06 07:45:00,35109.13189560718,773.86,154.77,348.24,270.85,0,1.3,74.0,0.0,8.0,0,500.0
2017-02-06 08:00:00,35215.0,777.69,155.54,349.96,272.19,0,1.2,74.0,0.0,8.0,0,500.0
2017-02-06 08:15:00,35142.51465272441,775.06,155.01,348.78,271.27,0,1.0,74.5,0.0,8.0,0,500.0
2017-02-06 08:30:00,34931.03493680255,767.44,153.49,345.35,268.6,0,0.7,75.0,0.0,8.0,0,500.0
2017-02-06 08:45:00,34628.03775247942,756.49,151.3,340.42,264.77,0,0.4,75.5,0.0,8.0,0,500.0
2017-02-06 09:00:00,34281.0,743.96,148.79,334.78,260.39,0,0.2,76.0,0.0,8.0,0,500.0
2017-02-06 09:15:00,33930.5863715871,731.31,146.26,329.09,255.96,0,0.0,75.8,0.0,8.0,0,500.0
2017-02-06 09:30:00,33590.21272737485,719.02,143.8,323.56,251.66,0,-0.1,75.5,0.0,8.0,0,500.0
2017-02-06 09:45:00,33266.48271947517,707.34,141.47,318.3,247.57,0,-0.3,75.2,0.0,8.0,0,500.0
2017-02-06 10:00:00,32966.0,696.49,139.3,313.42,243.77,0,-0.5,75.0,0.0,8.0,0,500.0
2017-02-06 10:15:00,32693.155485927186,686.63,137.33,308.98,240.32,0,-0.6,75.0,0.0,8.0,0,500.0
2017-02-06 10:30:00,32443.489153698083,677.6,135.52,304.92,237.16,0,-0.8,75.0,0.0,8.0,0,500.0
2017-02-06 10:45:00,32210.328244619945,669.2,133.84,301.14,234.22,0,-1.0,75.0,0.0,8.0,0,500.0
2017-02-06 11:00:00,31987.0,661.14,132.23,297.51,231.4,0,-1.1,75.0,0.0,8.0,0,500.0
2017-02-06 11:15:00,31768.291684704163,653.23,130.65,293.95,228.63,0,-0.9,75.0,0.0,8.0,0,500.0
2017-02-06 11:30:00,31554.83065783284,645.51,129.1,290.48,225.93,0,-0.6,75.0,0.0,8.0,0,500.0
2017-02-06 11:45:00,31348.7043020451,638.09,127.62,287.14,223.33,0,-0.4,75.0,0.0,8.0,0,500.0
2017-02-06 12:00:00,31152.0,630.97,126.19,283.94,220.84,0,-0.2,75.0,0.0,8.0,0,500.0
2017-02-06 12:15:00,30966.959025256187,624.29,124.86,280.93,218.5,0,0.1,74.0,10.2,8.0,0,500.0
2017-02-06 12:30:00,30796.438214970578,618.14,123.63,278.16,216.35,0,0.4,73.0,20.5,8.0,0,500.0
2017-02-06 12:45:00,30643.448297199677,612.6,122.52,275.67,214.41,0,0.8,72.0,30.8,8.0,0,500.0
2017-02-06 13:00:00,30511.0,607.83,121.57,273.52,212.74,0,1.1,71.0,41.0,8.0,0,500.0
2017-02-06 13:15:00,30399.731589271116,603.8,120.76,271.71,211.33,0,1.6,68.0,79.8,8.0,0,500.0
2017-02-06 13:30:00,30300.791482284872,600.24,120.05,270.11,210.08,0,2.2,65.0,118.5,8.0,0,500.0
2017-02-06 13:45:00,30202.955634156195,596.7,119.34,268.52,208.84,0,2.8,62.0,157.2,8.0,0,500.0
2017-02-06 14:00:00,30095.0,802.8,118.56,386.76,297.48,1,3.3,59.0,196.0,8.0,0,500.0
2017-02-06 14:15:00,29970.56774265936,588.31,117.66,264.74,205.91,0,3.7,57.5,236.8,8.0,0,500.0
2017-02-06 14:30:00,29842.77085588994,583.71,116.74,262.67,204.3,0,4.1,56.0,277.5,8.0,0,500.0
2017-02-06 14:45:00,29729.58854117555,579.6,115.92,260.82,202.86,0,4.5,54.5,318.2,8.0,0,500.0
2017-02-06 15:00:00,29649.0,576.7,115.34,259.52,201.84,0,4.9,53.0,359.0,8.0,0,500.0
2017-02-06 15:15:00,29614.497440091443,575.45,115.09,258.95,201.41,0,5.3,51.5,391.0,8.0,0,500.0
2017-02-06 15:30:00,29621.62509415537,575.71,115.14,259.07,201.5,0,5.6,50.0,423.0,8.0,0,500.0
2017-02-06 15:45:00,29661.440201141617,577.15,115.43,259.72,202.0,0,6.0,48.5,455.0,8.0,0,500.0
2017-02-06 16:00:00,29725.0,579.44,115.89,260.75,202.8,0,6.4,47.0,487.0,8.0,0,500.0
2017-02-06 16:15:00,29810.48937197487,582.54,116.51,262.14,203.89,0,6.7,46.0,505.8,8.0,0,500.0
2017-02-06 16:30:00,29944.603767488577,587.37,117.47,264.32,205.58,0,7.0,45.0,524.5,8.0,0,500.0
2017-02-06 16:45:00,30161.166279258003,595.2,119.04,267.84,208.32,0,7.4,44.0,543.2,8.0,0,500.0
2017-02-06 17:00:00,30494.0,607.2,121.44,273.24,212.52,0,7.7,43.0,562.0,8.0,0,500.0
2017-02-06 17:15:00,30962.466947009085,624.14,124.83,280.86,218.45,0,8.0,42.8,566.0,8.0,0,500.0
2017-02-06 17:30:00,31528.084835890317,644.55,128.91,290.05,225.59,0,8.2,42.5,570.0,8.0,0,500.0
2017-02-06 17:45:00,32137.91030682639,666.58,133.32,299.96,233.3,0,8.5,42.2,574.0,8.0,0,500.0
2017-02-06 18:00:00,32739.0,688.29,137.66,309.73,240.9,0,8.8,42.0,578.0,10.5,1,500.0
2017-02-06 18:15:00,33283.56471498879,707.94,141.59,318.57,247.78,0,9.0,42.2,566.2,10.5,1,500.0
2017-02-06 18:30:00,33744.43188895016,724.6,144.92,326.07,253.61,0,9.2,42.5,554.5,10.5,1,500.0
2017-02-06 18:45:00,34099.58311843645,737.4,147.48,331.83,258.09,0,9.3,42.8,542.8,10.5,1,500.0
2017-02-06 19:00:00,34327.0,745.62,149.12,335.53,260.97,0,9.5,43.0,531.0,10.5,1,500.0
2017-02-06 19:15:00,34414.89919303576,748.8,149.76,336.96,262.08,0,9.6,43.5,505.5,10.5,1,500.0
2017-02-06 19:30:00,34392.43760830905,748.0,149.6,336.6,261.8,0,9.6,44.0,480.0,10.5,1,500.0
2017-02-06 19:45:00,34299.00721942782,744.6,148.92,335.07,260.61,0,9.7,44.5,454.5,10.5,1,500.0
2017-02-06 20:00:00,34174.0,740.09,148.02,333.04,259.03,0,9.8,45.0,429.0,10.5,1,500.0
2017-02-06 20:15:00,34046.666637868206,735.5,147.1,330.98,257.42,0,9.8,46.0,392.5,10.5,1,500.0
2017-02-06 20:30:00,33905.69267781366,730.4,146.08,328.68,255.64,0,9.7,47.0,356.0,10.5,1,500.0
2017-02-06 20:45:00,33729.62237885229,724.05,144.81,325.82,253.42,0,9.6,48.0,319.5,10.5,1,500.0
2017-02-06 21:00:00,33497.0,715.65,143.13,322.04,250.48,0,9.6,49.0,283.0,10.5,1,500.0
2017-02-06 21:15:00,33191.934255491455,704.64,140.93,317.09,246.62,0,9.2,52.0,241.5,10.5,1,500.0
2017-02-06 21:30:00,32820.791680436334,691.23,138.25,311.05,241.93,0,8.7,55.0,200.0,10.5,1,500.0
2017-02-06 21:45:00,32395.503265163035,675.89,135.18,304.15,236.56,0,8.2,58.0,158.5,10.5,1,500.0
2017-02-06 22:00:00,31928.0,659.0,131.8,296.55,230.65,0,7.8,61.0,117.0,6.5,0,500.0
2017-02-06 22:15:00,31429.20571516598,640.98,128.2,288.44,224.34,0,7.3,63.2,89.5,6.5,0,500.0
2017-02-06 22:30:00,30906.015600441035,622.09,124.42,279.94,217.73,0,6.8,65.5,62.0,6.5,0,500.0
2017-02-06 22:45:00,30364.317685495575,602.54,120.51,271.14,210.89,0,6.3,67.8,34.5,6.5,0,500.0
2017-02-06 23:00:00,29810.0,582.51,116.5,262.13,203.88,0,5.8,70.0,7.0,6.5,0,500.0
2017-02-06 23:15:00,29251.086633844632,562.34,112.47,253.05,196.82,0,5.7,70.8,5.2,6.5,0,500.0
2017-02-06 23:30:00,28704.14591779953,542.58,108.52,244.16,189.9,0,5.6,71.5,3.5,6.5,0,500.0
2017-02-06 23:45:00,28187.882242854663,523.94,104.79,235.77,183.38,0,5.5,72.2,1.8,6.5,0,500.0
2017-02-07 00:00:00,27721.0,507.09,101.42,228.19,177.48,0,5.4,73.0,0.0,6.5,0,500.0
2017-02-07 00:15:00,27317.307124455474,492.5,98.5,221.62,172.38,0,5.2,74.2,0.0,6.5,0,500.0
2017-02-07 00:30:00,26971.025728360833,480.0,96.0,216.0,168.0,0,5.1,75.5,0.0,6.5,0,500.0
2017-02-07 00:45:00,26671.481468085774,469.18,93.84,211.13,164.21,0,4.9,76.8,0.0,6.5,0,500.0
2017-02-07 01:00:00,26408.0,459.66,91.93,206.85,160.88,0,4.7,78.0,0.0,6.5,0,500.0
2017-02-07 01:15:00,26171.966118333457,451.14,90.23,203.01,157.9,0,4.6,78.2,0.0,6.5,0,500.0
2017-02-07 01:30:00,25963.00116875713,443.6,88.72,199.62,155.26,0,4.5,78.5,0.0,6.5,0,500.0
2017-02-07 01:45:00,25782.78563480224,437.09,87.42,196.69,152.98,0,4.4,78.8,0.0,6.5,0,500.0
2017-02-07 02:00:00,25633.0,431.69,86.34,194.26,151.09,0,4.3,79.0,0.0,6.5,0,500.0
2017-02-07 02:15:00,25514.219027210678,427.4,85.48,192.33,149.59,0,4.3,79.0,0.0,6.5,0,500.0
2017-02-07 02:30:00,25422.594596610637,424.09,84.82,190.84,148.43,0,4.3,79.0,0.0,6.5,0,500.0
2017-02-07 02:45:00,25353.17286770528,421.58,84.32,189.71,147.55,0,4.3,79.0,0.0,6.5,0,500.0
2017-02-07 03:00:00,25301.0,419.69,83.94,188.86,146.89,0,4.3,79.0,0.0,6.5,0,500.0
2017-02-07 03:15:00,25262.923397823834,418.31,83.66,188.24,146.41,0,4.4,78.5,0.0,6.5,0,500.0
2017-02-07 03:30:00,25242.99544480032,417.6,83.52,187.92,146.16,0,4.5,78.0,0.0,6.5,0,500.0
2017-02-07 03:45:00,25247.069769376652,417.75,83.55,187.99,146.21,0,4.6,77.5,0.0,6.5,0,500.0
2017-02-07 04:00:00,25281.0,418.97,83.79,188.54,146.64,0,4.7,77.0,0.0,6.5,0,500.0
2017-02-07 04:15:00,25351.899881494,421.54,84.31,189.69,147.54,0,4.9,76.5,0.0,6.5,0,500.0
2017-02-07 04:30:00,25471.923624188083,425.86,85.17,191.64,149.05,0,5.1,76.0,0.0,6.5,0,500.0
2017-02-07 04:45:00,25654.485554788123,432.46,86.49,194.61,151.36,0,5.3,75.5,0.0,6.5,0,500.0
2017-02-07 05:00:00,25913.0,441.8,88.36,198.81,154.63,0,5.5,75.0,0.0,6.5,0,500.0
2017-02-07 05:15:00,26260.96145120017,454.36,90.87,204.46,159.03,0,5.7,74.8,0.0,6.5,0,500.0
2017-02-07 05:30:00,26712.185058447354,470.65,94.13,211.79,164.73,0,5.8,74.5,0.0,6.5,0,500.0
2017-02-07 05:45:00,27280.56613647087,491.18,98.24,221.03,171.91,0,6.0,74.2,0.0,6.5,0,500.0
2017-02-07 06:00:00,27980.0,836.43,103.29,412.39,320.75,1,6.2,74.0,0.0,8.0,0,500.0
2017-02-07 06:15:00,28809.410563705333,546.38,109.28,245.87,191.23,0,6.2,74.5,0.0,8.0,0,500.0
2017-02-07 06:30:00,29707.8361420225,578.82,115.76,260.47,202.59,0,6.2,75.0,0.0,8.0,0,500.0
2017-02-07 06:45:00,30599.343649328424,611.02,122.2,274.96,213.86,0,6.1,75.5,0.0,8.0,0,500.0
2017-02-07 07:00:00,31408.0,640.22,128.04,288.1,224.08,0,6.1,76.0,0.0,8.0,0,500.0
2017-02-07 07:15:00,32070.50566897851,664.14,132.83,298.86,232.45,0,6.2,75.8,0.0,8.0,0,500.0
2017-02-07 07:30:00,32574.095373462642,682.34,136.47,307.05,238.82,0,6.4,75.5,0.0,8.0,0,500.0
2017-02-07 07:45:00,32918.63739121545,694.77,138.95,312.65,243.17,0,6.5,75.2,0.0,8.0,0,500.0
2017-02-07 08:00:00,33104.0,701.46,140.29,315.66,245.51,0,6.6,75.0,0.0,8.0,0,500.0
2017-02-07 08:15:00,33139.207385380636,702.74,140.55,316.23,245.96,0,6.6,75.2,0.0,8.0,0,500.0
2017-02-07 08:30:00,33069.907364126935,700.23,140.05,315.1,245.08,0,6.6,75.5,0.0,8.0,0,500.0
2017-02-07 08:45:00,32950.90366080976,695.94,139.19,313.17,243.58,0,6.7,75.8,0.0,8.0,0,500.0
2017-02-07 09:00:00,32837.0,691.82,138.36,311.32,242.14,0,6.7,76.0,0.0,8.0,0,500.0
2017-02-07 09:15:00,32771.68041449895,689.46,137.89,310.26,241.31,0,6.8,75.8,0.0,8.0,0,500.0
2017-02-07 09:30:00,32753.150170029632,688.8,137.76,309.96,241.08,0,7.0,75.5,0.0,8.0,0,500.0
2017-02-07 09:45:00,32768.294840545495,689.34,137.87,310.2,241.27,0,7.1,75.2,0.0,8.0,0,500.0
2017-02-07 10:00:00,32804.0,690.63,138.13,310.78,241.72,0,7.2,75.0,0.0,8.0,0,500.0
2017-02-07 10:15:00,32847.08658162357,692.18,138.44,311.48,242.26,0,7.0,76.0,0.0,8.0,0,500.0
2017-02-07 10:30:00,32884.11695575454,693.51,138.7,312.08,242.73,0,6.8,77.0,0.0,8.0,0,500.0
2017-02-07 10:45:00,32901.58885200825,694.15,138.83,312.37,242.95,0,6.6,78.0,0.0,8.0,0,500.0
2017-02-07 11:00:00,32886.0,693.6,138.72,312.12,242.76,0,6.4,79.0,0.0,8.0,0,500.0
2017-02-07 11:15:00,32828.20763400678,691.5,138.3,311.18,242.02,0,6.4,78.5,0.0,8.0,0,500.0
2017-02-07 11:30:00,32736.507006952197,688.2,137.64,309.69,240.87,0,6.4,78.0,0.0,8.0,0,500.0
2017-02-07 11:45:00,32623.552876421512,684.11,136.82,307.85,239.44,0,6.4,77.5,0.0,8.0,0,500.0
2017-02-07 12:00:00,32502.0,679.71,135.94,305.87,237.9,0,6.4,77.0,0.0,8.0,0,500.0
2017-02-07 12:15:00,32383.082882349314,675.43,135.09,303.94,236.4,0,6.4,79.0,4.5,8.0,0,500.0
2017-02-07 12:30:00,32272.35501643668,671.43,134.29,302.14,235.0,0,6.5,81.0,9.0,8.0,0,500.0
2017-02-07 12:45:00,32173.949642305703,667.89,133.58,300.55,233.76,0,6.6,83.0,13.5,8.0,0,500.0
2017-02-07 13:00:00,32092.0,664.91,132.98,299.21,232.72,0,6.6,85.0,18.0,8.0,0,500.0
2017-02-07 13:15:00,32028.242086595958,662.6,132.52,298.17,231.91,0,6.8,86.2,33.0,8.0,0,500.0
2017-02-07 13:30:00,31974.822927301095,660.69,132.14,297.31,231.24,0,7.1,87.5,48.0,8.0,0,500.0
2017-02-07 13:45:00,31921.49230435568,658.76,131.75,296.44,230.57,0,7.4,88.8,63.0,8.0,0,500.0
2017-02-07 14:00:00,31858.0,866.46,131.29,415.41,319.76,1,7.6,90.0,78.0,8.0,0,500.0
2017-02-07 14:15:00,31777.02689626684,653.54,130.71,294.09,228.74,0,7.8,92.2,89.0,8.0,0,500.0
2017-02-07 14:30:00,31682.97827435895,650.15,130.03,292.57,227.55,0,7.9,94.5,100.0,8.0,0,500.0
2017-02-07 14:45:00,31583.190515271584,646.54,129.31,290.94,226.29,0,8.0,96.8,111.0,8.0,0,500.0
2017-02-07 15:00:00,31485.0,643.0,128.6,289.35,225.05,0,8.2,99.0,122.0,8.0,0,500.0
2017-02-07 15:15:00,31395.8847033367,639.78,127.96,287.9,223.92,0,8.3,99.2,128.2,8.0,0,500.0
2017-02-07 15:30:00,31323.888975263122,637.18,127.44,286.73,223.01,0,8.4,99.5,134.5,8.0,0,500.0
2017-02-07 15:45:00,31277.19875955799,635.49,127.1,285.97,222.42,0,8.5,99.8,140.8,8.0,0,500.0
2017-02-07 16:00:00,31264.0,635.02,127.0,285.76,222.26,0,8.6,100.0,147.0,8.0,0,500.0
2017-02-07 16:15:00,31294.293665386405,636.11,127.22,286.25,222.64,0,8.6,100.0,134.2,8.0,0,500.0
2017-02-07 16:30:00,31385.34082458858,639.4,127.88,287.73,223.79,0,8.6,100.0,121.5,8.0,0,500.0
2017-02-07 16:45:00,31556.21757149647,645.57,129.11,290.51,225.95,0,8.6,100.0,108.8,8.0,0,500.0
2017-02-07 17:00:00,31826.0,655.31,131.06,294.89,229.36,0,8.6,100.0,96.0,8.0,0,500.0
2017-02-07 17:15:00,32202.253135117724,668.89,133.78,301.0,234.11,0,9.0,98.0,117.8,8.0,0,500.0
2017-02-07 17:30:00,32646.497726382586,684.94,136.99,308.22,239.73,0,9.4,96.0,139.5,8.0,0,500.0
2017-02-07 17:45:00,33108.743454456155,701.63,140.33,315.73,245.57,0,9.7,94.0,161.2,8.0,0,500.0
2017-02-07 18:00:00,33539.0,717.17,143.43,322.73,251.01,0,10.1,92.0,183.0,10.5,1,500.0
2017-02-07 18:15:00,33894.678169142724,730.0,146.0,328.5,255.5,0,10.6,90.0,202.0,10.5,1,500.0
2017-02-07 18:30:00,34162.7932698811,739.69,147.94,332.86,258.89,0,11.2,88.0,221.0,10.5,1,500.0
2017-02-07 18:45:00,34337.76173567891,746.0,149.2,335.7,261.1,0,11.8,86.0,240.0,10.5,1,500.0
2017-02-07 19:00:00,34414.0,748.76,149.75,336.94,262.07,0,12.3,84.0,259.0,10.5,1,500.0
2017-02-07 19:15:00,34390.95606331138,747.94,149.59,336.57,261.78,0,12.9,82.2,272.8,10.5,1,500.0
2017-02-07 19:30:00,34288.20419409304,744.22,148.84,334.9,260.48,0,13.5,80.5,286.5,10.5,1,500.0
2017-02-07 19:45:00,34130.35022782818,738.51,147.7,332.33,258.48,0,14.1,78.8,300.2,10.5,1,500.0
2017-02-07 20:00:00,33942.0,731.71,146.34,329.27,256.1,0,14.7,77.0,314.0,10.5,1,500.0
2017-02-07 20:15:00,33741.31007761175,724.46,144.89,326.01,253.56,0,14.7,78.0,293.5,10.5,1,500.0
2017-02-07 20:30:00,33520.639953746744,716.51,143.3,322.43,250.78,0,14.8,79.0,273.0,10.5,1,500.0
2017-02-07 20:45:00,33265.89985300838,707.31,141.46,318.29,247.56,0,14.8,80.0,252.5,10.5,1,500.0
2017-02-07 21:00:00,32963.0,696.37,139.27,313.37,243.73,0,14.8,81.0,232.0,10.5,1,500.0
2017-02-07 21:15:00,32601.194251241646,683.29,136.66,307.48,239.15,0,14.4,83.0,198.2,10.5,1,500.0
2017-02-07 21:30:00,32183.110990919977,668.2,133.64,300.69,233.87,0,14.0,85.0,164.5,10.5,1,500.0
2017-02-07 21:45:00,31714.722235138317,651.29,130.26,293.08,227.95,0,13.5,87.0,130.8,10.5,1,500.0
2017-02-07 22:00:00,31202.0,632.78,126.56,284.75,221.47,0,13.1,89.0,97.0,6.5,0,500.0
2017-02-07 22:15:00,30651.662917421683,612.91,122.58,275.81,214.52,0,12.9,90.0,74.2,6.5,0,500.0
2017-02-07 22:30:00,30073.416082573356,592.03,118.41,266.41,207.21,0,12.7,91.0,51.5,6.5,0,500.0
2017-02-07 22:45:00,29477.711206438355,570.51,114.1,256.73,199.68,0,12.5,92.0,28.8,6.5,0,500.0
2017-02-07 23:00:00,28875.0,548.75,109.75,246.94,192.06,0,12.3,93.0,6.0,6.5,0,500.0
2017-02-07 23:15:00,28275.81032907165,527.11,105.42,237.2,184.49,0,11.4,94.0,4.5,6.5,0,500.0
2017-02-07 23:30:00,27690.974678786624,506.0,101.2,227.7,177.1,0,10.4,95.0,3.0,6.5,0,500.0
2017-02-07 23:45:00,27131.401689108294,485.8,97.16,218.61,170.03,0,9.5,96.0,1.5,6.5,0,500.0
2017-02-08 00:00:00,26608.0,466.89,93.38,210.1,163.41,0,8.6,97.0,0.0,6.5,0,500.0
2017-02-08 00:15:00,26130.18951629175,449.64,89.93,202.34,157.37,0,8.8,96.5,0.0,6.5,0,500.0
2017-02-08 00:30:00,25701.435202280158,434.15,86.83,195.37,151.95,0,9.0,96.0,0.0,6.5,0,500.0
2017-02-08 00:45:00,25323.71328712849,420.51,84.1,189.23,147.18,0,9.3,95.5,0.0,6.5,0,500.0
2017-02-08 01:00:00,24999.0,408.8,81.76,183.96,143.08,0,9.5,95.0,0.0,6.5,0,500.0
2017-02-08 01:15:00,24727.478480761358,398.98,79.8,179.54,139.64,0,10.1,92.8,0.0,6.5,0,500.0
2017-02-08 01:30:00,24502.159512092756,390.85,78.17,175.88,136.8,0,10.7,90.5,0.0,6.5,0,500.0
2017-02-08 01:45:00,24314.260787377774,384.06,76.81,172.83,134.42,0,11.3,88.2,0.0,6.5,0,500.0
2017-02-08 02:00:00,24155.0,378.31,75.66,170.24,132.41,0,11.9,86.0,0.0,6.5,0,500.0
2017-02-08 02:15:00,24016.97468566283,373.34,74.67,168.0,130.67,0,12.6,83.0,0.0,6.5,0,500.0
2017-02-08 02:30:00,23898.30174934884,369.04,73.81,166.07,129.16,0,13.4,80.0,0.0,6.5,0,500.0
2017-02-08 02:45:00,23798.477938360436,365.44,73.09,164.45,127.9,0,14.2,77.0,0.0,6.5,0,500.0
2017-02-08 03:00:00,23717.0,362.49,72.5,163.12,126.87,0,14.9,74.0,0.0,6.5,0,500.0
